
# Surface 0 of 1 surfaces

# Curve title: "f(x,y)"

# IsoCurve 0, 100 points
# x y z type
-2 -2  99 i
-0.020202  1.26104  5.01382 i
 0.020202  1.26104  4.93301 i
 0.0606061  1.26104  4.83492 i
 0.10101  1.26104  4.71969 i
 0.141414  1.26104  4.58766 i
 0.181818  1.26104  4.4393 i
 0.222222  1.26104  4.27525 i
 0.262626  1.26104  4.09631 i
 0.30303  1.26104  3.90344 i
 0.343434  1.26104  3.69776 i
 0.383838  1.26104  3.48054 i
 0.424242  1.26104  3.25324 i
 0.464646  1.26104  3.01744 i
 0.505051  1.26104  2.7749 i
 0.545455  1.26104  2.52756 i
 0.585859  1.26104  2.27747 i
 0.626263  1.26104  2.02688 i
 0.666667  1.26104  1.7782 i
 0.707071  1.26104  1.53397 i
 0.747475  1.26104  1.29692 i
 0.787879  1.26104  1.06993 i
 0.828283  1.26104  0.856026 i
 0.868687  1.26104  0.658415 i
 0.909091  1.26104  0.480453 i
 0.949495  1.26104  0.325658 i
 0.989899  1.26104  0.197707 i
 1.0303  1.26104  0.100439 i
 1.07071  1.26104  0.0378499 i
 1.11111  1.26104  0.0140982 i
 1.15152  1.26104  0.0335008 i
 1.19192  1.26104  0.100535 i
 1.23232  1.26104  0.219838 i
 1.27273  1.26104  0.396207 i
 1.31313  1.26104  0.634598 i
 1.35354  1.26104  0.940129 i
 1.39394  1.26104  1.31808 i
 1.43434  1.26104  1.77388 i
 1.47475  1.26104  2.31313 i
 1.51515  1.26104  2.94158 i
 1.55556  1.26104  3.66516 i
 1.59596  1.26104  4.48993 i
 1.63636  1.26104  5.42214 i
 1.67677  1.26104  6.46818 i
 1.71717  1.26104  7.63461 i
 1.75758  1.26104  8.92814 i
 1.79798  1.26104  10.3556 i
 1.83838  1.26104  11.9242 i
 1.87879  1.26104  13.6409 i
 1.91919  1.26104  15.5132 i
 1.9596  1.26104  17.5486 i
 2  1.26104  19.7547 i

# IsoCurve 204, 100 points
# x y z type
-2  1.27711  27.5353 i
-1.9596  1.27711  25.1805 i
-1.91919  1.27711  22.996 i
-1.87879  1.27711  20.9745 i
-1.83838  1.27711  19.1082 i
-1.79798  1.27711  17.3898 i
-1.75758  1.27711  15.8123 i
-1.71717  1.27711  14.3684 i
-1.67677  1.27711  13.0514 i
-1.63636  1.27711  11.8545 i
-1.59596  1.27711  10.7711 i
-1.55556  1.27711  9.79496 i
-1.51515  1.27711  8.91973 i
-1.47475  1.27711  8.13936 i
-1.43434  1.27711  7.44794 i
-1.39394  1.27711  6.8397 i
-1.35354  1.27711  6.30905 i
-1.31313  1.27711  5.85056 i
-1.27273  1.27711  5.45894 i
-1.23232  1.27711  5.12909 i
-1.19192  1.27711  4.85604 i
-1.15152  1.27711  4.63499 i
-1.11111  1.27711  4.46131 i
-1.07071  1.27711  4.33053 i
-1.0303  1.27711  4.23832 i
-0.989899  1.27711  4.18053 i
-0.949495  1.27711  4.15316 i
-0.909091  1.27711  4.15237 i
-0.868687  1.27711  4.17448 i
-0.828283  1.27711  4.21599 i
-0.787879  1.27711  4.27352 i
-0.747475  1.27711  4.34388 i
-0.707071  1.27711  4.42403 i
-0.666667  1.27711  4.5111 i
-0.626263  1.27711  4.60237 i
-0.585859  1.27711  4.69527 i
-0.545455  1.27711  4.78741 i
-0.505051  1.27711  4.87655 i
-0.464646  1.27711  4.96062 i
-0.424242  1.27711  5.03768 i
-0.383838  1.27711  5.106 i
-0.343434  1.27711  5.16395 i
-0.30303  1.27711  5.21012 i
-0.262626  1.27711  5.24321 i
-0.222222  1.27711  5.2621 i
-0.181818  1.27711  5.26585 i
-0.141414  1.27711  5.25364 i
-0.10101  1.27711  5.22485 i
-0.0606061  1.27711  5.17898 i
-0.020202  1.27711  5.11572 i
 0.020202  1.27711  5.03491 i
 0.0606061  1.27711  4.93655 i
 0.10101  1.27711  4.82081 i
 0.141414  1.27711  4.68799 i
 0.181818  1.27711  4.53858 i
 0.222222  1.27711  4.37321 i
 0.262626  1.27711  4.1927 i
 0.30303  1.27711  3.99799 i
 0.343434  1.27711  3.79022 i
 0.383838  1.27711  3.57064 i
 0.424242  1.27711  3.34071 i
 0.464646  1.27711  3.10203 i
 0.505051  1.27711  2.85635 i
 0.545455  1.27711  2.60559 i
 0.585859  1.27711  2.35183 i
 0.626263  1.27711  2.09732 i
 0.666667  1.27711  1.84443 i
 0.707071  1.27711  1.59575 i
 0.747475  1.27711  1.35398 i
 0.787879  1.27711  1.122 i
 0.828283  1.27711  0.902855 i
 0.868687  1.27711  0.699737 i
 0.909091  1.27711  0.516005 i
 0.949495  1.27711  0.355179 i
 0.989899  1.27711  0.220934 i
 1.0303  1.27711  0.11711 i
 1.07071  1.27711  0.0477023 i
 1.11111  1.27711  0.0168699 i
 1.15152  1.27711  0.0289297 i
 1.19192  1.27711  0.0883588 i
 1.23232  1.27711  0.199794 i
 1.27273  1.27711  0.368033 i
 1.31313  1.27711  0.598033 i
 1.35354  1.27711  0.89491 i
 1.39394  1.27711  1.26394 i
 1.43434  1.27711  1.71056 i
 1.47475  1.27711  2.24037 i
 1.51515  1.27711  2.85912 i
 1.55556  1.27711  3.57273 i
 1.59596  1.27711  4.38728 i
 1.63636  1.27711  5.309 i
 1.67677  1.27711  6.34429 i
 1.71717  1.27711  7.4997 i
 1.75758  1.27711  8.78196 i
 1.79798  1.27711  10.1979 i
 1.83838  1.27711  11.7546 i
 1.87879  1.27711  13.4593 i
 1.91919  1.27711  15.3193 i
 1.9596  1.27711  17.3421 i
 2  1.27711  19.5353 i

# IsoCurve 205, 100 points
# x y z type
-2  1.29317  27.3173 i
-1.9596  1.29317  24.9752 i
-1.91919  1.29317  22.8034 i
-1.87879  1.29317  20.7942 i
-1.83838  1.29317  18.9399 i
-1.79798  1.29317  17.2334 i
-1.75758  1.29317  15.6674 i
-1.71717  1.29317  14.2348 i
-1.67677  1.29317  12.9288 i
-1.63636  1.29317  11.7426 i
-1.59596  1.29317  10.6698 i
-1.55556  1.29317  9.70382 i
-1.51515  1.29317  8.83856 i
-1.47475  1.29317  8.0679 i
-1.43434  1.29317  7.38591 i
-1.39394  1.29317  6.78685 i
-1.35354  1.29317  6.26512 i
-1.31313  1.29317  5.81528 i
-1.27273  1.29317  5.43206 i
-1.23232  1.29317  5.11033 i
-1.19192  1.29317  4.84515 i
-1.15152  1.29317  4.63171 i
-1.11111  1.29317  4.46538 i
-1.07071  1.29317  4.34167 i
-1.0303  1.29317  4.25628 i
-0.989899  1.29317  4.20505 i
-0.949495  1.29317  4.18397 i
-0.909091  1.29317  4.18921 i
-0.868687  1.29317  4.2171 i
-0.828283  1.29317  4.26411 i
-0.787879  1.29317  4.32688 i
-0.747475  1.29317  4.40223 i
-0.707071  1.29317  4.4871 i
-0.666667  1.29317  4.57863 i
-0.626263  1.29317  4.67409 i
-0.585859  1.29317  4.77092 i
-0.545455  1.29317  4.86674 i
-0.505051  1.29317  4.95929 i
-0.464646  1.29317  5.0465 i
-0.424242  1.29317  5.12645 i
-0.383838  1.29317  5.19739 i
-0.343434  1.29317  5.2577 i
-0.30303  1.29317  5.30596 i
-0.262626  1.29317  5.34089 i
-0.222222  1.29317  5.36136 i
-0.181818  1.29317  5.36642 i
-0.141414  1.29317  5.35526 i
-0.10101  1.29317  5.32725 i
-0.0606061  1.29317  5.28191 i
-0.020202  1.29317  5.21891 i
 0.020202  1.29317  5.1381 i
 0.0606061  1.29317  5.03948 i
 0.10101  1.29317  4.92321 i
 0.141414  1.29317  4.7896 i
 0.181818  1.29317  4.63915 i
 0.222222  1.29317  4.47247 i
 0.262626  1.29317  4.29038 i
 0.30303  1.29317  4.09384 i
 0.343434  1.29317  3.88397 i
 0.383838  1.29317  3.66203 i
 0.424242  1.29317  3.42948 i
 0.464646  1.29317  3.18791 i
 0.505051  1.29317  2.93909 i
 0.545455  1.29317  2.68492 i
 0.585859  1.29317  2.42749 i
 0.626263  1.29317  2.16904 i
 0.666667  1.29317  1.91196 i
 0.707071  1.29317  1.65882 i
 0.747475  1.29317  1.41233 i
 0.787879  1.29317  1.17537 i
 0.828283  1.29317  0.950974 i
 0.868687  1.29317  0.742349 i
 0.909091  1.29317  0.552848 i
 0.949495  1.29317  0.38599 i
 0.989899  1.29317  0.245451 i
 1.0303  1.29317  0.135071 i
 1.07071  1.29317  0.058845 i
 1.11111  1.29317  0.020932 i
 1.15152  1.29317  0.0256488 i
 1.19192  1.29317  0.0774728 i
 1.23232  1.29317  0.181041 i
 1.27273  1.29317  0.34115 i
 1.31313  1.29317  0.562758 i
 1.35354  1.29317  0.850981 i
 1.39394  1.29317  1.21109 i
 1.43434  1.29317  1.64854 i
 1.47475  1.29317  2.16891 i
 1.51515  1.29317  2.77795 i
 1.55556  1.29317  3.4816 i
 1.59596  1.29317  4.28592 i
 1.63636  1.29317  5.19715 i
 1.67677  1.29317  6.22169 i
 1.71717  1.29317  7.36609 i
 1.75758  1.29317  8.63706 i
 1.79798  1.29317  10.0415 i
 1.83838  1.29317  11.5864 i
 1.87879  1.29317  13.279 i
 1.91919  1.29317  15.1267 i
 1.9596  1.29317  17.1369 i
 2  1.29317  19.3173 i

# IsoCurve 206, 100 points
# x y z type
-2  1.30924  27.1005 i
-1.9596  1.30924  24.7713 i
-1.91919  1.30924  22.6121 i
-1.87879  1.30924  20.6152 i
-1.83838  1.30924  18.773 i
-1.79798  1.30924  17.0783 i
-1.75758  1.30924  15.5238 i
-1.71717  1.30924  14.1024 i
-1.67677  1.30924  12.8074 i
-1.63636  1.30924  11.632 i
-1.59596  1.30924  10.5697 i
-1.55556  1.30924  9.61398 i
-1.51515  1.30924  8.75868 i
-1.47475  1.30924  7.99772 i
-1.43434  1.30924  7.32518 i
-1.39394  1.30924  6.7353 i
-1.35354  1.30924  6.22248 i
-1.31313  1.30924  5.7813 i
-1.27273  1.30924  5.40647 i
-1.23232  1.30924  5.09287 i
-1.19192  1.30924  4.83555 i
-1.15152  1.30924  4.62972 i
-1.11111  1.30924  4.47073 i
-1.07071  1.30924  4.35411 i
-1.0303  1.30924  4.27553 i
-0.989899  1.30924  4.23086 i
-0.949495  1.30924  4.21607 i
-0.909091  1.30924  4.22735 i
-0.868687  1.30924  4.261 i
-0.828283  1.30924  4.31352 i
-0.787879  1.30924  4.38154 i
-0.747475  1.30924  4.46186 i
-0.707071  1.30924  4.55146 i
-0.666667  1.30924  4.64744 i
-0.626263  1.30924  4.7471 i
-0.585859  1.30924  4.84787 i
-0.545455  1.30924  4.94735 i
-0.505051  1.30924  5.04332 i
-0.464646  1.30924  5.13367 i
-0.424242  1.30924  5.21651 i
-0.383838  1.30924  5.29007 i
-0.343434  1.30924  5.35274 i
-0.30303  1.30924  5.4031 i
-0.262626  1.30924  5.43986 i
-0.222222  1.30924  5.46191 i
-0.181818  1.30924  5.46828 i
-0.141414  1.30924  5.45817 i
-0.10101  1.30924  5.43095 i
-0.0606061  1.30924  5.38613 i
-0.020202  1.30924  5.32339 i
 0.020202  1.30924  5.24259 i
 0.0606061  1.30924  5.1437 i
 0.10101  1.30924  5.02691 i
 0.141414  1.30924  4.89251 i
 0.181818  1.30924  4.741 i
 0.222222  1.30924  4.57302 i
 0.262626  1.30924  4.38936 i
 0.30303  1.30924  4.19098 i
 0.343434  1.30924  3.97901 i
 0.383838  1.30924  3.75471 i
 0.424242  1.30924  3.51954 i
 0.464646  1.30924  3.27509 i
 0.505051  1.30924  3.02311 i
 0.545455  1.30924  2.76554 i
 0.585859  1.30924  2.50444 i
 0.626263  1.30924  2.24205 i
 0.666667  1.30924  1.98078 i
 0.707071  1.30924  1.72318 i
 0.747475  1.30924  1.47196 i
 0.787879  1.30924  1.23002 i
 0.828283  1.30924  1.00038 i
 0.868687  1.30924  0.786252 i
 0.909091  1.30924  0.590982 i
 0.949495  1.30924  0.418091 i
 0.989899  1.30924  0.271259 i
 1.0303  1.30924  0.154322 i
 1.07071  1.30924  0.0712781 i
 1.11111  1.30924  0.0262843 i
 1.15152  1.30924  0.0236583 i
 1.19192  1.30924  0.067877 i
 1.23232  1.30924  0.163578 i
 1.27273  1.30924  0.315558 i
 1.31313  1.30924  0.528773 i
 1.35354  1.30924  0.808342 i
 1.39394  1.30924  1.15954 i
 1.43434  1.30924  1.5878 i
 1.47475  1.30924  2.09873 i
 1.51515  1.30924  2.69808 i
 1.55556  1.30924  3.39176 i
 1.59596  1.30924  4.18585 i
 1.63636  1.30924  5.08659 i
 1.67677  1.30924  6.10037 i
 1.71717  1.30924  7.23376 i
 1.75758  1.30924  8.49346 i
 1.79798  1.30924  9.88635 i
 1.83838  1.30924  11.4195 i
 1.87879  1.30924  13.1 i
 1.91919  1.30924  14.9353 i
 1.9596  1.30924  16.9329 i
 2  1.30924  19.1005 i

# IsoCurve 207, 100 points
# x y z type
-2  1.3253  26.885 i
-1.9596  1.3253  24.5687 i
-1.91919  1.3253  22.422 i
-1.87879  1.3253  20.4374 i
-1.83838  1.3253  18.6073 i
-1.79798  1.3253  16.9244 i
-1.75758  1.3253  15.3814 i
-1.71717  1.3253  13.9714 i
-1.67677  1.3253  12.6874 i
-1.63636  1.3253  11.5228 i
-1.59596  1.3253  10.4709 i
-1.55556  1.3253  9.52543 i
-1.51515  1.3253  8.68009 i
-1.47475  1.3253  7.92884 i
-1.43434  1.3253  7.26573 i
-1.39394  1.3253  6.68503 i
-1.35354  1.3253  6.18113 i
-1.31313  1.3253  5.7486 i
-1.27273  1.3253  5.38216 i
-1.23232  1.3253  5.0767 i
-1.19192  1.3253  4.82725 i
-1.15152  1.3253  4.62902 i
-1.11111  1.3253  4.47737 i
-1.07071  1.3253  4.36783 i
-1.0303  1.3253  4.29608 i
-0.989899  1.3253  4.25795 i
-0.949495  1.3253  4.24946 i
-0.909091  1.3253  4.26677 i
-0.868687  1.3253  4.30619 i
-0.828283  1.3253  4.36422 i
-0.787879  1.3253  4.43748 i
-0.747475  1.3253  4.52279 i
-0.707071  1.3253  4.61711 i
-0.666667  1.3253  4.71755 i
-0.626263  1.3253  4.8214 i
-0.585859  1.3253  4.92611 i
-0.545455  1.3253  5.02926 i
-0.505051  1.3253  5.12863 i
-0.464646  1.3253  5.22214 i
-0.424242  1.3253  5.30786 i
-0.383838  1.3253  5.38404 i
-0.343434  1.3253  5.44908 i
-0.30303  1.3253  5.50153 i
-0.262626  1.3253  5.54013 i
-0.222222  1.3253  5.56375 i
-0.181818  1.3253  5.57143 i
-0.141414  1.3253  5.56237 i
-0.10101  1.3253  5.53593 i
-0.0606061  1.3253  5.49164 i
-0.020202  1.3253  5.42917 i
 0.020202  1.3253  5.34836 i
 0.0606061  1.3253  5.24921 i
 0.10101  1.3253  5.13189 i
 0.141414  1.3253  4.99671 i
 0.181818  1.3253  4.84415 i
 0.222222  1.3253  4.67486 i
 0.262626  1.3253  4.48962 i
 0.30303  1.3253  4.28941 i
 0.343434  1.3253  4.07534 i
 0.383838  1.3253  3.84868 i
 0.424242  1.3253  3.61089 i
 0.464646  1.3253  3.36355 i
 0.505051  1.3253  3.10843 i
 0.545455  1.3253  2.84744 i
 0.585859  1.3253  2.58267 i
 0.626263  1.3253  2.31635 i
 0.666667  1.3253  2.05088 i
 0.707071  1.3253  1.78882 i
 0.747475  1.3253  1.53289 i
 0.787879  1.3253  1.28597 i
 0.828283  1.3253  1.05108 i
 0.868687  1.3253  0.831445 i
 0.909091  1.3253  0.630405 i
 0.949495  1.3253  0.451483 i
 0.989899  1.3253  0.298357 i
 1.0303  1.3253  0.174864 i
 1.07071  1.3253  0.0850014 i
 1.11111  1.3253  0.032927 i
 1.15152  1.3253  0.022958 i
 1.19192  1.3253  0.0595716 i
 1.23232  1.3253  0.147405 i
 1.27273  1.3253  0.291255 i
 1.31313  1.3253  0.496079 i
 1.35354  1.3253  0.766993 i
 1.39394  1.3253  1.10927 i
 1.43434  1.3253  1.52836 i
 1.47475  1.3253  2.02985 i
 1.51515  1.3253  2.61949 i
 1.55556  1.3253  3.3032 i
 1.59596  1.3253  4.08707 i
 1.63636  1.3253  4.97732 i
 1.67677  1.3253  5.98035 i
 1.71717  1.3253  7.10272 i
 1.75758  1.3253  8.35114 i
 1.79798  1.3253  9.7325 i
 1.83838  1.3253  11.2538 i
 1.87879  1.3253  12.9223 i
 1.91919  1.3253  14.7453 i
 1.9596  1.3253  16.7303 i
 2  1.3253  18.885 i

# IsoCurve 208, 100 points
# x y z type
-2  1.34137  26.6708 i
-1.9596  1.34137  24.3673 i
-1.91919  1.34137  22.2333 i
-1.87879  1.34137  20.261 i
-1.83838  1.34137  18.443 i
-1.79798  1.34137  16.7719 i
-1.75758  1.34137  15.2404 i
-1.71717  1.34137  13.8417 i
-1.67677  1.34137  12.5687 i
-1.63636  1.34137  11.4148 i
-1.59596  1.34137  10.3734 i
-1.55556  1.34137  9.43816 i
-1.51515  1.34137  8.6028 i
-1.47475  1.34137  7.86124 i
-1.43434  1.34137  7.20758 i
-1.39394  1.34137  6.63606 i
-1.35354  1.34137  6.14108 i
-1.31313  1.34137  5.7172 i
-1.27273  1.34137  5.35915 i
-1.23232  1.34137  5.06182 i
-1.19192  1.34137  4.82023 i
-1.15152  1.34137  4.62961 i
-1.11111  1.34137  4.4853 i
-1.07071  1.34137  4.38284 i
-1.0303  1.34137  4.31791 i
-0.989899  1.34137  4.28634 i
-0.949495  1.34137  4.28415 i
-0.909091  1.34137  4.30748 i
-0.868687  1.34137  4.35268 i
-0.828283  1.34137  4.41621 i
-0.787879  1.34137  4.49472 i
-0.747475  1.34137  4.58501 i
-0.707071  1.34137  4.68404 i
-0.666667  1.34137  4.78895 i
-0.626263  1.34137  4.89699 i
-0.585859  1.34137  5.00563 i
-0.545455  1.34137  5.11246 i
-0.505051  1.34137  5.21524 i
-0.464646  1.34137  5.31189 i
-0.424242  1.34137  5.4005 i
-0.383838  1.34137  5.4793 i
-0.343434  1.34137  5.5467 i
-0.30303  1.34137  5.60125 i
-0.262626  1.34137  5.64168 i
-0.222222  1.34137  5.66688 i
-0.181818  1.34137  5.67587 i
-0.141414  1.34137  5.66786 i
-0.10101  1.34137  5.64221 i
-0.0606061  1.34137  5.59844 i
-0.020202  1.34137  5.53623 i
 0.020202  1.34137  5.45542 i
 0.0606061  1.34137  5.35601 i
 0.10101  1.34137  5.23817 i
 0.141414  1.34137  5.1022 i
 0.181818  1.34137  4.94859 i
 0.222222  1.34137  4.77799 i
 0.262626  1.34137  4.59118 i
 0.30303  1.34137  4.38913 i
 0.343434  1.34137  4.17296 i
 0.383838  1.34137  3.94395 i
 0.424242  1.34137  3.70353 i
 0.464646  1.34137  3.45331 i
 0.505051  1.34137  3.19504 i
 0.545455  1.34137  2.93064 i
 0.585859  1.34137  2.6622 i
 0.626263  1.34137  2.39194 i
 0.666667  1.34137  2.12228 i
 0.707071  1.34137  1.85576 i
 0.747475  1.34137  1.59511 i
 0.787879  1.34137  1.3432 i
 0.828283  1.34137  1.10307 i
 0.868687  1.34137  0.877928 i
 0.909091  1.34137  0.671119 i
 0.949495  1.34137  0.486165 i
 0.989899  1.34137  0.326745 i
 1.0303  1.34137  0.196696 i
 1.07071  1.34137  0.100015 i
 1.11111  1.34137  0.04086 i
 1.15152  1.34137  0.0235481 i
 1.19192  1.34137  0.0525565 i
 1.23232  1.34137  0.132522 i
 1.27273  1.34137  0.268243 i
 1.31313  1.34137  0.464675 i
 1.35354  1.34137  0.726935 i
 1.39394  1.34137  1.0603 i
 1.43434  1.34137  1.47021 i
 1.47475  1.34137  1.96225 i
 1.51515  1.34137  2.54219 i
 1.55556  1.34137  3.21594 i
 1.59596  1.34137  3.98958 i
 1.63636  1.34137  4.86934 i
 1.67677  1.34137  5.86162 i
 1.71717  1.34137  6.97297 i
 1.75758  1.34137  8.21012 i
 1.79798  1.34137  9.57993 i
 1.83838  1.34137  11.0894 i
 1.87879  1.34137  12.7459 i
 1.91919  1.34137  14.5565 i
 1.9596  1.34137  16.529 i
 2  1.34137  18.6708 i

# IsoCurve 209, 100 points
# x y z type
-2  1.35743  26.4579 i
-1.9596  1.35743  24.1673 i
-1.91919  1.35743  22.0458 i
-1.87879  1.35743  20.0859 i
-1.83838  1.35743  18.2799 i
-1.79798  1.35743  16.6206 i
-1.75758  1.35743  15.1007 i
-1.71717  1.35743  13.7132 i
-1.67677  1.35743  12.4512 i
-1.63636  1.35743  11.3081 i
-1.59596  1.35743  10.2772 i
-1.55556  1.35743  9.35219 i
-1.51515  1.35743  8.52679 i
-1.47475  1.35743  7.79494 i
-1.43434  1.35743  7.15072 i
-1.39394  1.35743  6.58837 i
-1.35354  1.35743  6.10231 i
-1.31313  1.35743  5.68709 i
-1.27273  1.35743  5.33743 i
-1.23232  1.35743  5.04822 i
-1.19192  1.35743  4.81451 i
-1.15152  1.35743  4.63149 i
-1.11111  1.35743  4.49453 i
-1.07071  1.35743  4.39915 i
-1.0303  1.35743  4.34103 i
-0.989899  1.35743  4.31602 i
-0.949495  1.35743  4.32012 i
-0.909091  1.35743  4.34949 i
-0.868687  1.35743  4.40045 i
-0.828283  1.35743  4.46949 i
-0.787879  1.35743  4.55324 i
-0.747475  1.35743  4.64852 i
-0.707071  1.35743  4.75227 i
-0.666667  1.35743  4.86163 i
-0.626263  1.35743  4.97388 i
-0.585859  1.35743  5.08645 i
-0.545455  1.35743  5.19695 i
-0.505051  1.35743  5.30314 i
-0.464646  1.35743  5.40294 i
-0.424242  1.35743  5.49443 i
-0.383838  1.35743  5.57585 i
-0.343434  1.35743  5.64561 i
-0.30303  1.35743  5.70226 i
-0.262626  1.35743  5.74453 i
-0.222222  1.35743  5.77129 i
-0.181818  1.35743  5.7816 i
-0.141414  1.35743  5.77464 i
-0.10101  1.35743  5.74977 i
-0.0606061  1.35743  5.70653 i
-0.020202  1.35743  5.64458 i
 0.020202  1.35743  5.56377 i
 0.0606061  1.35743  5.4641 i
 0.10101  1.35743  5.34573 i
 0.141414  1.35743  5.20898 i
 0.181818  1.35743  5.05432 i
 0.222222  1.35743  4.88241 i
 0.262626  1.35743  4.69402 i
 0.30303  1.35743  4.49014 i
 0.343434  1.35743  4.27187 i
 0.383838  1.35743  4.0405 i
 0.424242  1.35743  3.79746 i
 0.464646  1.35743  3.54435 i
 0.505051  1.35743  3.28293 i
 0.545455  1.35743  3.01513 i
 0.585859  1.35743  2.74301 i
 0.626263  1.35743  2.46883 i
 0.666667  1.35743  2.19497 i
 0.707071  1.35743  1.92399 i
 0.747475  1.35743  1.65862 i
 0.787879  1.35743  1.40173 i
 0.828283  1.35743  1.15636 i
 0.868687  1.35743  0.925701 i
 0.909091  1.35743  0.713123 i
 0.949495  1.35743  0.522138 i
 0.989899  1.35743  0.356424 i
 1.0303  1.35743  0.219818 i
 1.07071  1.35743  0.116319 i
 1.11111  1.35743  0.0500832 i
 1.15152  1.35743  0.0254284 i
 1.19192  1.35743  0.0468317 i
 1.23232  1.35743  0.11893 i
 1.27273  1.35743  0.246521 i
 1.31313  1.35743  0.434561 i
 1.35354  1.35743  0.688167 i
 1.39394  1.35743  1.01262 i
 1.43434  1.35743  1.41334 i
 1.47475  1.35743  1.89595 i
 1.51515  1.35743  2.46618 i
 1.55556  1.35743  3.12997 i
 1.59596  1.35743  3.89338 i
 1.63636  1.35743  4.76265 i
 1.67677  1.35743  5.74418 i
 1.71717  1.35743  6.84452 i
 1.75758  1.35743  8.07039 i
 1.79798  1.35743  9.42866 i
 1.83838  1.35743  10.9264 i
 1.87879  1.35743  12.5707 i
 1.91919  1.35743  14.3691 i
 1.9596  1.35743  16.3289 i
 2  1.35743  18.4579 i

# IsoCurve 210, 100 points
# x y z type
-2  1.37349  26.2463 i
-1.9596  1.37349  23.9685 i
-1.91919  1.37349  21.8597 i
-1.87879  1.37349  19.912 i
-1.83838  1.37349  18.1181 i
-1.79798  1.37349  16.4706 i
-1.75758  1.37349  14.9622 i
-1.71717  1.37349  13.586 i
-1.67677  1.37349  12.3351 i
-1.63636  1.37349  11.2027 i
-1.59596  1.37349  10.1823 i
-1.55556  1.37349  9.26751 i
-1.51515  1.37349  8.45207 i
-1.47475  1.37349  7.72992 i
-1.43434  1.37349  7.09515 i
-1.39394  1.37349  6.54198 i
-1.35354  1.37349  6.06483 i
-1.31313  1.37349  5.65826 i
-1.27273  1.37349  5.317 i
-1.23232  1.37349  5.03592 i
-1.19192  1.37349  4.81007 i
-1.15152  1.37349  4.63466 i
-1.11111  1.37349  4.50504 i
-1.07071  1.37349  4.41674 i
-1.0303  1.37349  4.36544 i
-0.989899  1.37349  4.34699 i
-0.949495  1.37349  4.35738 i
-0.909091  1.37349  4.39278 i
-0.868687  1.37349  4.44951 i
-0.828283  1.37349  4.52406 i
-0.787879  1.37349  4.61306 i
-0.747475  1.37349  4.71332 i
-0.707071  1.37349  4.82179 i
-0.666667  1.37349  4.93561 i
-0.626263  1.37349  5.05205 i
-0.585859  1.37349  5.16856 i
-0.545455  1.37349  5.28273 i
-0.505051  1.37349  5.39232 i
-0.464646  1.37349  5.49527 i
-0.424242  1.37349  5.58965 i
-0.383838  1.37349  5.67369 i
-0.343434  1.37349  5.74581 i
-0.30303  1.37349  5.80456 i
-0.262626  1.37349  5.84867 i
-0.222222  1.37349  5.877 i
-0.181818  1.37349  5.88862 i
-0.141414  1.37349  5.8827 i
-0.10101  1.37349  5.85863 i
-0.0606061  1.37349  5.81591 i
-0.020202  1.37349  5.75422 i
 0.020202  1.37349  5.67342 i
 0.0606061  1.37349  5.57348 i
 0.10101  1.37349  5.45459 i
 0.141414  1.37349  5.31705 i
 0.181818  1.37349  5.16134 i
 0.222222  1.37349  4.98811 i
 0.262626  1.37349  4.79816 i
 0.30303  1.37349  4.59244 i
 0.343434  1.37349  4.37207 i
 0.383838  1.37349  4.13834 i
 0.424242  1.37349  3.89268 i
 0.464646  1.37349  3.63668 i
 0.505051  1.37349  3.37212 i
 0.545455  1.37349  3.10091 i
 0.585859  1.37349  2.82512 i
 0.626263  1.37349  2.547 i
 0.666667  1.37349  2.26894 i
 0.707071  1.37349  1.99351 i
 0.747475  1.37349  1.72342 i
 0.787879  1.37349  1.46154 i
 0.828283  1.37349  1.21093 i
 0.868687  1.37349  0.974765 i
 0.909091  1.37349  0.756417 i
 0.949495  1.37349  0.559401 i
 0.989899  1.37349  0.387393 i
 1.0303  1.37349  0.244231 i
 1.07071  1.37349  0.133913 i
 1.11111  1.37349  0.0605968 i
 1.15152  1.37349  0.0285991 i
 1.19192  1.37349  0.0423972 i
 1.23232  1.37349  0.106628 i
 1.27273  1.37349  0.22609 i
 1.31313  1.37349  0.405738 i
 1.35354  1.37349  0.65069 i
 1.39394  1.37349  0.966222 i
 1.43434  1.37349  1.35777 i
 1.47475  1.37349  1.83093 i
 1.51515  1.37349  2.39147 i
 1.55556  1.37349  3.04529 i
 1.59596  1.37349  3.79847 i
 1.63636  1.37349  4.65725 i
 1.67677  1.37349  5.62803 i
 1.71717  1.37349  6.71735 i
 1.75758  1.37349  7.93195 i
 1.79798  1.37349  9.27868 i
 1.83838  1.37349  10.7646 i
 1.87879  1.37349  12.3969 i
 1.91919  1.37349  14.1829 i
 1.9596  1.37349  16.1302 i
 2  1.37349  18.2463 i

# IsoCurve 211, 100 points
# x y z type
-2  1.38956  26.036 i
-1.9596  1.38956  23.7711 i
-1.91919  1.38956  21.6748 i
-1.87879  1.38956  19.7395 i
-1.83838  1.38956  17.9576 i
-1.79798  1.38956  16.3219 i
-1.75758  1.38956  14.8251 i
-1.71717  1.38956  13.4602 i
-1.67677  1.38956  12.2202 i
-1.63636  1.38956  11.0986 i
-1.59596  1.38956  10.0887 i
-1.55556  1.38956  9.18412 i
-1.51515  1.38956  8.37865 i
-1.47475  1.38956  7.6662 i
-1.43434  1.38956  7.04086 i
